user_id,month,year,total_kwh,bill_amount,billing_days,ac_kwh,geyser_kwh,washing_machine_kwh,microwave_kwh,kitchen_kwh,lighting_kwh,occupancy_hours,holiday_days
U484,Apr,2025,338,3046.15,29,87,51,25,9,37,129,21,8
U226,Dec,2024,446,4109.86,31,185,48,19,14,36,144,10,2
U401,Jan,2025,347,3251.14,31,123,27,22,10,16,149,14,7
U408,Dec,2025,429,3963.34,29,173,39,26,10,24,157,14,6
U436,Aug,2023,991,9304.16,28,359,98,42,34,87,371,12,3
U534,Jan,2023,836,7569.63,30,255,193,23,24,59,282,10,2
U334,May,2024,903,8332.27,29,232,139,74,35,75,348,22,6
U480,Jun,2024,573,5339.93,29,124,49,47,30,43,280,21,8
U475,Jun,2025,279,2569.65,29,93,25,18,7,27,109,11,2
U108,May,2024,805,7274.32,28,360,53,21,33,47,291,15,8
U598,Mar,2024,937,8651.47,31,360,142,57,19,56,303,20,7
U441,May,2025,264,2440.6,28,74,27,17,10,21,115,15,2
U229,Dec,2024,287,2666.66,29,116,38,17,9,21,86,22,7
U364,Aug,2024,287,2670.39,28,112,33,20,11,12,99,24,3
U257,Feb,2025,912,8489.18,28,246,200,67,31,48,320,12,5
U452,Jun,2025,925,8570.47,29,188,132,82,30,64,429,11,1
U458,Sep,2023,403,3661.79,28,92,66,12,17,25,191,18,7
U105,Aug,2025,581,5322.94,30,243,94,33,14,25,172,17,8
U595,Nov,2023,800,7448.36,28,327,98,21,26,62,266,24,6
U186,Aug,2024,675,6332.43,28,184,146,46,17,59,223,22,7
U275,Aug,2025,772,6972.38,31,209,149,32,28,70,284,13,6
U390,Jul,2025,982,9048.36,31,391,119,52,24,67,329,23,3
U293,Aug,2025,805,7345.63,29,349,103,18,29,33,273,22,0
U411,Jun,2024,738,6708.54,29,291,152,37,20,58,180,15,2
U219,Feb,2023,413,3800.56,31,145,71,12,9,22,154,16,6
U318,Feb,2024,273,2523.18,30,71,65,12,11,22,92,18,6
U527,Aug,2024,260,2341.02,28,86,25,19,10,28,92,9,2
U558,Nov,2025,897,8352.94,30,231,147,62,30,87,340,20,0
U514,Jan,2023,742,6921.34,30,298,145,15,14,35,235,11,8
U214,Jun,2024,418,3923.43,31,124,53,21,17,29,174,16,5
U566,Jun,2025,211,1914.25,29,86,42,4,5,7,67,12,6
U245,Nov,2024,614,5672.02,28,181,53,44,32,58,246,10,0
U126,Apr,2024,231,2118.42,29,93,44,13,4,14,63,10,0
U236,Dec,2025,359,3279.08,30,101,54,23,9,35,137,13,3
U403,Nov,2025,436,4022.65,30,135,35,19,24,22,201,17,6
U332,Nov,2023,938,8735.55,29,331,194,35,37,75,266,12,7
U469,Oct,2024,380,3423.5,29,82,48,36,10,43,161,10,8
U176,Mar,2025,757,7106.53,31,330,45,27,30,39,286,14,0
U575,Nov,2025,540,5034.93,29,185,47,32,16,39,221,15,3
U428,Mar,2023,657,6110.4,29,214,117,29,25,53,219,8,3
U445,Jan,2023,279,2595.86,31,114,56,13,8,15,73,11,2
U402,Mar,2025,846,7745.66,29,352,63,58,20,41,312,14,6
U552,Apr,2023,971,9030.93,30,320,140,42,29,49,391,21,0
U389,Nov,2025,958,8770.21,29,413,79,54,21,84,307,20,8
U101,Nov,2024,672,6289.57,28,145,150,39,17,39,282,17,7
U247,May,2023,870,7891.67,30,198,87,45,27,64,449,8,1
U387,Mar,2024,914,8332.88,31,319,95,38,41,94,327,11,1
U564,Jun,2024,311,2867.59,30,89,33,19,11,30,129,23,7
U242,Nov,2024,491,4481.69,31,155,80,16,17,42,181,23,0
U153,Dec,2025,830,7610.85,28,234,189,53,31,55,268,15,6
U404,May,2024,582,5352.64,28,175,92,17,22,51,225,17,8
U169,Mar,2024,216,2017.99,30,87,14,6,7,19,83,23,2
U461,Jun,2024,692,6372.82,29,241,108,28,15,73,227,18,6
U190,Jun,2025,530,4846.84,30,238,87,12,15,23,155,13,5
U546,Aug,2024,938,8534.95,30,372,75,47,24,55,365,8,6
U320,Feb,2024,685,6276.98,28,183,59,39,35,40,329,19,6
U550,Jan,2023,605,5569.81,31,160,65,46,21,62,251,13,0
U598,Apr,2025,316,2938.31,30,89,65,23,11,23,105,20,2
U292,Jul,2024,754,6822.51,29,309,110,41,24,31,239,24,0
U554,Nov,2023,314,2853.83,28,64,58,13,14,25,140,8,4
U163,Oct,2025,994,9096.95,30,256,119,88,33,63,435,15,2
U173,Mar,2025,748,6839.83,30,318,78,31,20,45,256,15,0
U261,Mar,2025,824,7545.12,29,296,180,33,29,69,217,18,1
U269,May,2025,746,6950.79,30,191,88,43,21,81,322,21,4
U189,May,2025,843,7696.3,30,214,204,33,23,37,332,17,2
U276,Oct,2025,535,4922.41,30,222,76,33,16,25,163,22,5
U369,Mar,2024,535,4948.52,30,226,40,22,22,22,203,14,8
U173,Sep,2024,939,8538.21,29,247,150,58,32,93,359,14,5
U345,Apr,2024,346,3213.47,30,105,81,11,12,23,114,17,1
U177,Mar,2024,321,2959.25,30,131,38,19,10,30,93,11,1
U259,Nov,2023,280,2570.04,30,109,54,14,5,20,78,17,7
U589,Feb,2024,884,8242.34,28,356,86,35,33,66,308,21,7
U559,Oct,2025,865,7869.25,29,285,140,51,35,78,276,20,5
U424,Nov,2024,861,8053.17,28,368,153,40,29,55,216,22,6
U198,Sep,2024,574,5294.82,28,161,136,29,12,32,204,23,0
U481,Apr,2025,769,7108.38,29,183,129,50,33,67,307,9,8
U202,Mar,2024,262,2449.71,28,98,42,13,7,18,84,11,4
U594,Jul,2024,703,6556.9,28,235,47,24,20,63,314,24,8
U232,Aug,2024,867,8011.62,28,358,83,49,30,44,303,17,1
U202,Nov,2023,648,6027.23,29,142,85,40,21,48,312,16,7
U119,Feb,2024,627,5751.68,30,257,45,30,20,39,236,22,6
U554,Jul,2025,626,5771.06,31,171,77,51,20,31,276,19,3
U582,Dec,2025,620,5595.39,31,225,71,16,20,68,220,16,2
U182,May,2024,521,4707.73,29,109,140,20,18,47,187,21,3
U497,Nov,2024,879,8202.63,31,309,152,25,26,74,293,20,3
U589,May,2024,365,3293.71,29,138,46,9,13,29,130,13,7
U379,Mar,2025,796,7217.94,29,232,195,28,21,65,255,11,3
U439,May,2025,848,7901.95,31,215,87,81,38,105,322,24,4
U465,Dec,2023,660,5940.3,28,220,96,26,29,45,244,10,1
U431,Feb,2023,658,5996.33,30,268,102,33,15,49,191,21,3
U229,Apr,2023,388,3582.64,31,108,31,15,17,33,184,24,6
U444,Jun,2025,663,6124.91,31,174,136,38,25,66,224,20,2
U410,Jan,2023,578,5381.68,31,155,52,55,24,66,226,16,0
U555,Oct,2024,201,1849.68,31,87,15,7,6,20,66,8,7
U189,Apr,2024,817,7519.47,29,236,81,67,35,40,358,24,7
U313,Jun,2025,563,5230.34,29,113,149,45,13,35,208,23,5
U243,Sep,2023,271,2493.05,30,107,44,13,7,12,88,9,6
U165,Nov,2024,626,5786.37,30,234,103,23,20,41,205,21,1
U176,Nov,2025,837,7833.57,31,194,153,57,22,71,340,24,4
U299,Feb,2023,369,3380.25,31,164,35,22,11,18,119,10,6
U243,Nov,2024,404,3698.24,31,142,66,13,15,35,133,9,8
U505,Jul,2023,536,4824.76,30,174,73,27,23,33,206,15,0
U503,Jun,2025,671,6203.64,31,198,64,33,20,81,275,9,2
U416,Feb,2023,394,3550.69,28,167,61,13,15,17,121,9,5
U193,Aug,2025,869,7996.24,30,226,85,75,38,69,376,16,6
U573,Jul,2023,852,7942.08,28,231,91,48,32,87,363,13,5
U517,Nov,2024,474,4370.27,31,109,111,21,14,41,178,19,0
U405,May,2025,206,1876.22,29,80,33,10,6,8,69,16,3
U324,Dec,2025,765,7125.57,28,266,128,26,32,71,242,14,5
U597,May,2025,815,7422.93,30,287,108,30,29,68,293,19,7
U391,Jul,2023,772,7174.36,28,196,114,47,34,87,294,12,3
U528,Sep,2023,798,7376.79,30,289,138,33,22,72,244,23,6
U202,Nov,2024,969,8786.89,31,379,168,33,26,66,297,12,2
U574,Sep,2025,377,3529.49,28,109,60,11,12,43,142,19,7
U367,Sep,2025,441,4004.39,29,176,90,17,13,32,113,16,0
U455,Jun,2023,402,3777.13,28,115,97,25,11,37,117,14,3
U556,Oct,2023,742,6680.17,29,289,92,48,18,67,228,18,7
U210,Jun,2024,661,6018.67,30,137,159,26,23,70,246,19,3
U562,Mar,2024,279,2533.3,31,94,43,15,11,19,97,10,1
U430,Jan,2023,722,6502.04,31,319,91,42,23,32,215,24,1
U550,Jul,2025,616,5724.46,29,274,38,27,18,61,198,14,3
U530,Apr,2024,965,8952.66,30,260,171,76,43,86,329,17,3
U365,Jan,2023,583,5431.78,31,180,131,38,12,31,191,22,1
U103,Aug,2023,590,5370.58,30,127,136,23,15,43,246,9,6
U185,Dec,2025,998,9159.38,29,417,172,31,21,72,285,20,5
U382,Jun,2023,887,8216.85,29,303,81,34,26,76,367,11,2
U428,Jun,2023,325,2982.17,28,96,43,12,9,18,147,8,7
U404,Feb,2024,693,6430.3,31,158,84,63,32,43,313,9,7
U550,Jan,2023,246,2276.38,31,107,24,16,7,19,73,9,0
U554,Feb,2023,917,8295.05,28,304,150,25,36,60,342,11,2
U512,Apr,2024,675,6285.88,29,182,94,43,30,57,269,10,4
U217,Feb,2025,818,7597.81,29,235,140,47,34,77,285,24,1
U321,Jan,2025,663,6140.93,29,177,101,34,21,70,260,21,4
U254,Jul,2024,986,8935.17,29,345,110,60,38,54,379,9,2
U253,Nov,2024,322,2932.52,30,139,22,23,10,14,114,23,8
U112,Nov,2025,673,6162.84,31,278,127,17,24,42,185,18,0
U233,Dec,2025,333,3034.29,31,104,23,12,11,38,145,20,3
U582,Aug,2025,818,7436.54,29,332,48,23,21,48,346,8,5
U404,Jun,2025,761,7094.15,29,232,162,31,27,48,261,9,8
U393,Apr,2025,806,7459.77,29,212,207,32,30,74,251,9,2
U563,Jun,2024,979,9032.44,31,436,153,36,22,80,252,12,2
U400,Mar,2023,222,2018.06,31,61,16,14,10,20,101,11,4
U328,Dec,2025,765,7165.93,29,214,86,58,21,43,343,19,6
U371,Aug,2025,965,8758.8,30,431,183,31,31,40,249,10,4
U143,Oct,2023,434,4044.0,28,101,100,19,11,27,176,17,7
U532,Feb,2023,258,2421.76,28,100,38,15,5,13,87,17,4
U443,May,2023,363,3372.57,28,157,32,23,7,25,119,8,6
U426,Jan,2023,970,9115.23,31,318,67,42,38,94,411,13,5
U402,Jun,2023,415,3843.07,31,83,34,24,15,30,229,18,1
U598,Feb,2023,382,3471.23,28,112,68,26,15,37,124,9,2
U464,Apr,2024,768,6974.61,28,175,62,30,47,87,367,14,3
U479,Jun,2023,856,7815.13,30,260,207,32,22,63,272,11,4
U527,Oct,2023,289,2601.82,31,114,25,14,11,31,94,20,8
U593,Nov,2024,510,4729.07,31,157,98,17,12,43,183,20,5
U121,Aug,2023,756,6885.25,28,232,72,30,29,94,299,24,0
U507,Dec,2025,456,4252.69,30,154,70,21,13,28,170,8,2
U207,Aug,2025,732,6693.17,30,252,57,53,22,47,301,13,6
U436,Nov,2023,732,6728.53,28,303,125,40,21,43,200,8,7
U403,Jun,2024,251,2355.96,28,69,44,20,6,19,93,15,6
U217,Apr,2025,537,4885.02,31,217,38,16,24,32,210,24,4
U224,Aug,2024,370,3436.75,28,126,76,12,12,29,115,22,7
U499,Aug,2025,266,2474.34,29,73,45,18,11,12,107,14,8
U381,Oct,2023,824,7488.84,30,225,197,41,34,66,261,23,6
U392,Jan,2024,499,4591.0,28,144,116,19,21,33,166,14,8
U303,Apr,2024,871,7961.01,29,309,185,26,27,65,259,24,0
U151,Apr,2024,977,9094.66,30,251,86,49,44,93,454,11,8
U371,Jul,2025,431,3986.32,29,185,32,19,13,44,138,19,2
U424,Nov,2025,267,2453.83,29,91,61,7,9,14,85,20,5
U377,Jul,2025,705,6564.78,28,303,89,45,20,61,187,11,7
U241,Nov,2023,227,2064.35,30,48,28,9,13,14,115,8,2
U570,Aug,2025,827,7692.3,29,236,172,62,22,67,268,8,3
U375,Nov,2023,250,2336.54,31,51,33,22,9,22,113,14,6
U390,May,2024,892,8341.49,30,239,184,43,28,88,310,16,6
U434,Jul,2024,459,4274.88,31,190,83,23,14,32,117,8,3
U481,Aug,2023,790,7238.93,28,165,185,51,21,80,288,23,8
U552,Sep,2025,984,9242.44,31,304,114,40,38,55,433,22,2
U596,Mar,2023,819,7495.35,30,187,126,42,33,96,335,13,7
U473,Mar,2024,785,7265.53,29,238,111,44,21,49,322,9,7
U152,Apr,2024,886,8031.08,29,363,116,46,25,34,302,16,3
U594,May,2023,383,3597.2,30,136,35,22,14,23,153,11,6
U127,Oct,2025,222,2060.51,29,85,29,10,5,15,78,20,3
U257,Jan,2025,985,9161.83,31,282,160,51,37,96,359,18,0
U339,Jul,2023,328,2960.63,29,143,43,14,12,15,101,20,0
U256,Sep,2023,490,4559.63,29,184,93,19,19,20,155,18,0
U391,Aug,2025,700,6516.92,31,213,111,39,25,61,251,15,1
U236,May,2024,385,3568.45,31,118,42,31,14,44,136,14,5
U244,Apr,2023,678,6181.17,31,291,102,32,16,45,192,23,4
U206,Dec,2025,770,7080.82,28,264,151,43,31,57,224,10,1
U520,Jul,2025,691,6249.52,31,260,77,38,20,54,242,24,7
U258,May,2024,712,6542.31,31,216,129,41,23,65,238,22,8
U246,Jul,2024,842,7660.12,28,215,85,58,24,113,347,24,6
U102,Dec,2024,266,2431.14,29,101,30,7,8,21,99,18,8
U533,Jan,2024,666,6037.32,31,234,141,43,13,38,197,12,3
U177,Jan,2024,484,4400.54,30,157,107,11,18,43,148,23,6
U232,Oct,2023,800,7224.5,31,284,125,35,27,80,249,22,4
U190,Mar,2025,616,5770.66,31,155,127,20,24,34,256,17,4
U445,Nov,2023,299,2754.44,28,119,56,7,7,20,90,21,2
U450,Feb,2023,388,3553.57,30,169,74,18,11,25,91,9,8
U559,Feb,2023,587,5408.62,29,248,75,24,12,41,187,23,4
U363,Jul,2023,440,4070.58,29,123,76,31,14,31,165,15,5
U451,Dec,2023,981,9190.75,30,295,139,42,41,92,372,22,2
U208,Oct,2024,930,8436.47,31,373,65,37,43,57,355,17,6
U174,Feb,2024,616,5616.82,28,214,82,24,18,42,236,12,8
U139,Nov,2025,375,3521.37,30,126,74,19,12,35,109,23,8
U497,Apr,2023,586,5361.01,30,252,100,30,15,36,153,19,4
U259,Feb,2025,670,6036.05,29,223,144,28,25,57,193,20,6
U171,Jun,2024,432,3913.51,28,142,32,22,12,49,175,16,2
U547,Aug,2024,862,7767.08,30,181,157,77,31,82,334,24,5
U412,Oct,2024,651,6116.78,28,141,64,27,24,89,306,19,7
